new_scan,angle,distance
False,345.46875,3624.0
False,194.640625,199.5
False,254.21875,352.0
False,261.375,364.0
False,263.390625,362.75
False,265.75,364.25
False,268.34375,366.5
False,270.640625,370.0
False,272.75,374.0
False,274.84375,378.0
False,277.25,383.0
False,279.515625,388.75
False,281.828125,395.5
False,284.09375,403.25
False,286.34375,411.75
False,288.78125,399.75
False,290.796875,429.25
False,297.875,0.0
False,300.21875,0.0
False,297.15625,550.5
False,299.328125,568.75
False,301.53125,591.0
False,303.703125,615.25
False,306.109375,641.0
False,308.28125,672.25
False,310.515625,706.5
False,312.78125,744.75
False,314.90625,791.75
False,317.0625,845.25
False,319.328125,906.75
False,321.515625,979.0
False,323.90625,1069.25
False,326.203125,1135.25
False,328.5625,1134.25
False,330.765625,1280.75
False,333.0,1463.0
False,339.578125,2633.5
False,341.84375,3184.75
False,344.15625,3476.25
False,346.4375,3615.75
False,348.765625,4052.25
True,351.078125,4066.75
False,353.4375,4067.5
False,356.375,1493.75
False,358.71875,1494.5
False,1.046875,1506.0
False,10.46875,0.0
False,12.796875,0.0
False,7.515625,3869.0
False,12.359375,2556.0
False,14.6875,2605.75
False,17.0,2660.5
False,19.3125,2778.5
False,21.40625,5643.25
False,23.75,5390.25
False,26.140625,5116.75
False,28.46875,4891.5
False,30.84375,4657.5
False,33.171875,4445.75
False,35.5625,4281.75
False,37.921875,4130.25
False,40.265625,3982.0
False,42.609375,3868.25
False,44.984375,3762.0
False,47.34375,3667.25
False,49.6875,3582.5
False,52.046875,3510.5
False,54.40625,3304.75
False,56.75,3255.0
False,58.984375,3206.75
False,61.328125,3161.25
False,63.671875,3130.25
False,65.984375,3100.0
False,68.3125,3203.75
False,70.640625,3191.5
False,72.984375,3164.5
False,75.3125,3161.75
False,77.625,3160.0
False,79.953125,3163.25
False,82.3125,3179.0
False,84.734375,3187.75
False,87.09375,3204.75
False,89.40625,3241.25
False,91.75,3261.0
False,94.109375,3304.25
False,96.421875,3341.5
False,98.78125,3398.25
False,101.1875,2923.75
False,103.546875,2704.5
False,105.9375,2568.5
False,108.21875,2316.5
False,110.59375,2228.0
False,112.984375,2075.25
False,115.375,1868.0
False,117.75,1761.25
False,120.09375,1807.25
False,122.5,1647.75
False,124.859375,1585.5
False,127.1875,1542.5
False,129.53125,1515.0
False,254.5625,350.5
False,261.421875,362.0
False,263.5625,362.5
False,265.84375,364.75
False,268.40625,367.0
False,270.5,370.25
False,273.046875,374.0
False,275.03125,378.25
False,277.46875,383.25
False,279.734375,389.0
False,281.953125,396.25
False,284.53125,403.5
False,286.578125,412.0
False,289.0,400.75
False,291.296875,429.5
False,295.015625,533.75
False,297.453125,551.0
False,299.625,570.25
False,301.75,591.5
False,303.890625,617.0
False,306.125,643.5
False,308.40625,675.0
False,310.578125,709.25
False,312.953125,748.0
False,315.140625,795.25
False,317.234375,851.0
False,319.484375,911.75
False,321.703125,986.5
False,324.140625,1075.75
False,326.359375,1134.25
False,328.734375,1136.0
False,330.90625,1291.75
False,333.140625,1464.75
False,339.765625,2650.25
False,342.046875,3068.0
False,344.34375,3476.75
False,346.625,3619.5
False,348.9375,4043.5
True,351.265625,4056.25
False,353.609375,4072.25
False,356.59375,1492.0
False,358.859375,1498.25
False,1.25,1507.0
False,10.625,0.0
False,12.96875,0.0
False,7.703125,3879.0
False,12.546875,2560.25
False,14.875,2607.25
False,17.171875,2664.75
False,19.5,2792.5
False,21.71875,3648.5
False,23.9375,5402.5
False,26.28125,5113.25
False,28.65625,4890.25
False,31.015625,4646.0
False,33.34375,4430.5
False,35.734375,4266.75
False,38.078125,4113.0
False,40.421875,3972.75
False,42.796875,3858.75
False,45.140625,3749.75
False,47.5,3664.75
False,49.859375,3567.5
False,52.203125,3495.0
False,54.5625,3300.25
False,56.90625,3252.0
False,59.140625,3200.5
False,61.484375,3162.25
False,63.8125,3126.75
False,66.140625,3101.0
False,68.46875,3204.25
False,70.796875,3191.0
False,73.15625,3167.25
False,75.46875,3158.0
False,77.796875,3154.75
False,80.125,3160.75
False,82.59375,3183.25
False,84.921875,3188.5
False,87.234375,3208.25
False,89.5625,3244.25
False,91.90625,3263.0
False,94.28125,3307.75
False,96.59375,3337.75
False,98.921875,3393.0
False,101.328125,2903.75
False,103.71875,2705.5
False,106.078125,2569.5
False,108.375,2327.0
False,110.765625,2227.5
False,113.125,2074.5
False,115.515625,1870.25
False,117.90625,1767.75
False,120.21875,1806.0
False,122.65625,1648.25
False,125.03125,1590.0
False,127.34375,1542.5
False,129.71875,1515.25
False,254.78125,351.25
False,261.34375,361.5
False,263.8125,362.5
False,265.921875,364.75
False,268.53125,367.75
False,270.609375,370.5
False,272.96875,374.5
False,275.40625,378.75
False,277.5,383.5
False,280.125,389.5
False,282.140625,396.75
False,284.703125,404.25
False,286.703125,412.25
False,289.421875,401.0
False,295.875,0.0
False,298.203125,0.0
False,295.140625,535.75
False,297.609375,552.0
False,299.8125,571.25
False,301.90625,593.0
False,304.15625,618.75
False,306.3125,644.75
False,308.6875,676.0
False,310.890625,711.25
False,313.015625,750.5
False,315.28125,798.75
False,317.453125,854.0
False,319.6875,917.0
False,321.84375,990.5
False,324.3125,1080.0
False,326.53125,1134.5
False,328.953125,1138.75
False,331.09375,1308.0
False,339.890625,2652.0
False,342.171875,3070.75
False,344.46875,3481.5
False,346.796875,3611.75
False,349.078125,4054.0
True,351.4375,4057.0
False,353.75,4080.5
False,356.75,1490.5
False,359.078125,1498.0
False,1.359375,1504.25
False,10.796875,0.0
False,13.125,0.0
False,7.84375,3886.5
False,12.703125,2572.75
False,15.03125,2611.75
False,17.328125,2665.75
False,21.859375,3694.5
False,24.09375,5329.5
False,26.4375,5084.0
False,28.8125,4834.5
False,31.15625,4627.5
False,33.515625,4419.0
False,35.90625,4253.5
False,38.265625,4112.0
False,40.609375,3963.5
False,42.9375,3848.75
False,45.296875,3732.75
False,47.671875,3646.5
False,50.03125,3566.25
False,52.375,3491.0
False,54.75,3306.75
False,57.09375,3246.0
False,59.3125,3195.75
False,61.625,3153.0
False,63.96875,3127.25
False,66.3125,3104.5
False,68.640625,3198.5
False,70.984375,3171.0
False,73.28125,3166.5
False,75.640625,3158.0
False,77.96875,3154.25
False,80.296875,3167.25
False,82.734375,3181.5
False,85.0625,3186.75
False,87.421875,3210.5
False,89.734375,3245.25
False,92.078125,3270.0
False,94.421875,3315.0
False,96.75,3341.5
False,99.09375,3371.5
False,101.484375,2911.25
False,103.875,2710.0
False,106.296875,2503.25
False,108.5625,2338.5
False,110.890625,2226.75
False,113.265625,2070.75
False,115.703125,1861.5
False,118.0625,1772.5
False,120.390625,1790.25
False,122.796875,1652.75
False,125.140625,1591.5
False,127.546875,1545.25
False,129.890625,1515.0
False,255.09375,349.75
False,261.5,361.25
False,263.78125,363.0
False,266.5625,364.75
False,268.796875,367.75
False,271.09375,370.25
False,273.359375,374.75
False,275.625,379.0
False,277.53125,383.75
False,279.921875,390.0
False,282.5625,396.75
False,284.53125,405.0
False,287.0625,413.75
False,289.453125,400.75
False,296.046875,0.0
False,298.375,0.0
False,295.359375,537.5
False,297.65625,553.25
False,299.828125,573.5
False,302.09375,595.0
False,304.1875,620.75
False,306.515625,647.25
False,308.6875,678.5
False,310.953125,714.25
False,313.25,755.0
False,315.4375,801.5
False,317.5625,858.5
False,319.8125,921.25
False,322.09375,998.25
False,324.453125,1089.75
False,326.71875,1134.25
False,329.109375,1146.75
False,331.265625,1313.0
False,340.09375,2656.75
False,342.34375,3074.25
False,344.640625,3475.25
False,346.953125,3610.5
True,349.234375,4054.0
False,351.578125,4063.5
False,353.9375,4072.25
False,356.921875,1491.0
False,359.1875,1500.25
False,1.59375,1510.25
False,10.953125,0.0
False,13.296875,0.0
False,8.015625,3890.75
False,12.859375,2570.25
False,15.15625,2615.0
False,17.484375,2678.0
False,22.046875,3693.0
False,24.25,5308.25
False,26.609375,5067.0
False,28.953125,4964.0
False,31.3125,4622.25
False,33.6875,4411.5
False,36.046875,4248.25
False,38.40625,4103.0
False,40.734375,3958.25
False,43.09375,3842.25
False,45.46875,3726.5
False,47.796875,3639.5
False,50.140625,3565.25
False,52.515625,3482.0
False,54.890625,3288.5
False,57.21875,3245.75
False,59.46875,3189.0
False,61.796875,3151.5
False,64.125,3125.75
False,66.453125,3118.5
False,68.78125,3195.75
False,71.109375,3169.25
False,73.453125,3163.5
False,75.78125,3154.25
False,78.125,3157.0
False,80.4375,3166.5
False,82.875,3170.75
False,85.21875,3185.75
False,87.546875,3209.25
False,89.875,3243.75
False,92.21875,3271.5
False,94.578125,3317.0
False,96.90625,3338.25
False,99.25,3336.75
False,101.640625,2898.25
False,104.046875,2720.75
False,106.40625,2463.0
False,108.703125,2343.0
False,111.0625,2220.25
False,113.4375,2046.25
False,115.859375,1849.5
False,118.1875,1780.25
False,120.5,1771.25
False,122.90625,1655.0
False,125.28125,1593.0
False,255.265625,352.0
False,262.0625,361.25
False,264.21875,363.25
False,266.515625,365.25
False,268.640625,367.75
False,271.28125,370.5
False,273.453125,374.75
False,275.828125,379.5
False,278.0625,384.5
False,280.171875,390.5
False,282.53125,397.5
False,284.640625,405.75
False,287.265625,415.5
False,289.65625,401.75
False,296.234375,0.0
False,298.5625,0.0
False,295.65625,538.5
False,297.734375,555.25
False,300.09375,574.25
False,302.140625,597.25
False,304.375,623.0
False,306.71875,650.0
False,308.859375,682.25
False,311.140625,717.0
False,313.375,758.75
False,315.5625,805.75
False,317.796875,864.25
False,320.0,926.75
False,322.21875,1004.75
False,324.546875,1096.5
False,326.9375,1132.0
False,329.265625,1154.5
False,331.421875,1328.0
False,340.234375,2726.0
False,342.53125,3092.75
False,344.8125,3475.25
False,347.109375,3610.5
True,349.421875,4051.5
False,351.75,4062.75
False,354.09375,4075.5
False,357.0625,1491.0
False,359.421875,1500.75
False,1.703125,1510.75
False,11.109375,0.0
False,13.453125,0.0
False,8.15625,3899.0
False,13.0,2681.5
False,15.34375,2575.25
False,17.671875,2655.75
False,19.953125,2784.25
False,24.390625,5259.75
False,26.75,5067.0
False,29.078125,5075.5
False,31.453125,4583.5
False,33.8125,4405.0
False,36.1875,4244.0
False,38.546875,4089.25
False,40.90625,3951.25
False,43.25,3829.25
False,45.609375,3724.5
False,47.9375,3635.5
False,50.296875,3561.5
False,52.65625,3443.75
False,55.015625,3287.0
False,57.34375,3242.75
False,59.578125,3191.5
False,61.921875,3150.5
False,64.265625,3128.5
False,66.578125,3195.25
False,68.90625,3194.75
False,71.234375,3169.25
False,73.5625,3162.75
False,75.890625,3156.25
False,78.203125,3159.5
False,80.53125,3178.75
False,83.015625,3168.25
False,85.34375,3184.75
False,87.671875,3206.75
False,89.984375,3245.75
False,92.328125,3271.5
False,94.671875,3312.5
False,97.0,3345.75
False,99.375,3326.25
False,101.765625,2898.25
False,104.15625,2696.0
False,106.5625,2435.75
False,108.796875,2342.75
False,111.171875,2221.0
False,113.5625,2014.0
False,115.953125,1839.75
False,118.328125,1781.0
False,120.65625,1745.75
False,123.0,1659.5
False,125.40625,1596.75
False,127.796875,1530.5
False,130.125,1518.25
False,255.234375,352.0
False,261.953125,361.25
False,264.25,363.25
False,266.421875,365.25
False,268.515625,367.75
False,270.859375,370.5
False,273.328125,374.75
False,275.84375,379.25
False,277.890625,384.5
False,280.046875,390.5
False,282.4375,397.5
False,285.03125,405.5
False,287.015625,415.5
False,289.46875,401.75
False,296.21875,0.0
False,298.5625,0.0
False,295.578125,538.25
False,297.765625,555.0
False,300.078125,573.75
False,302.25,596.5
False,304.4375,622.75
False,306.625,649.25
False,308.921875,682.0
False,311.140625,716.75
False,313.296875,758.5
False,315.578125,804.25
False,317.8125,861.5
False,319.890625,926.5
False,322.125,1002.5
False,324.59375,1094.0
False,326.859375,1132.25
False,329.203125,1154.25
False,331.34375,1324.5
False,342.484375,3094.25
False,344.796875,3474.5
False,347.09375,3609.25
True,349.390625,4050.75
False,351.71875,4066.0
False,354.0625,4074.75
False,357.015625,1491.0
False,359.328125,1500.75
False,1.71875,1510.75
False,11.09375,0.0
False,13.4375,0.0
False,8.140625,3900.5
False,12.984375,2688.5
False,15.3125,2600.75
False,17.65625,2654.75
False,19.96875,2739.5
False,24.390625,5266.25
False,26.734375,5045.5
False,29.09375,4981.75
False,31.46875,4580.25
False,33.828125,4404.0
False,36.203125,4243.0
False,38.53125,4088.5
False,40.90625,3952.0
False,43.25,3839.25
False,45.59375,3725.25
False,47.9375,3636.25
False,50.28125,3562.75
False,52.65625,3444.25
False,55.015625,3285.5
False,57.359375,3242.25
False,59.578125,3190.0
False,61.921875,3151.5
False,64.25,3126.25
False,66.578125,3203.75
False,68.90625,3193.75
False,71.234375,3169.25
False,73.59375,3163.5
False,75.890625,3156.75
False,78.234375,3160.75
False,80.53125,3178.25
False,83.015625,3168.25
False,85.359375,3184.25
False,87.671875,3207.75
False,90.0,3243.75
False,92.34375,3271.0
False,94.671875,3311.5
False,97.015625,3346.25
False,99.375,3324.25
False,101.78125,2897.75
False,104.15625,2694.25
False,106.53125,2427.5
False,108.8125,2342.5
False,111.171875,2220.75
False,113.5625,2011.75
False,115.96875,1838.75
False,118.3125,1781.25
False,120.65625,1741.25
False,123.078125,1657.0
False,125.421875,1597.0
False,127.765625,1530.25
False,130.171875,1518.25
False,254.8125,354.25
False,261.625,361.5
False,264.09375,363.25
False,266.75,365.25
False,268.59375,367.75
False,270.859375,370.75
False,273.4375,374.75
False,275.921875,379.5
False,277.890625,384.75
False,280.40625,390.5
False,282.765625,397.5
False,285.09375,405.75
False,287.0,416.5
False,289.765625,402.0
False,296.28125,0.0
False,298.609375,0.0
False,295.6875,539.25
False,297.921875,556.0
False,300.125,574.75
False,302.25,597.25
False,304.625,623.5
False,306.84375,651.0
False,309.0,682.75
False,311.28125,718.25
False,313.359375,759.5
False,315.6875,806.5
False,317.890625,864.75
False,320.015625,927.5
False,322.203125,1008.0
False,324.640625,1107.5
False,326.953125,1131.75
False,329.3125,1155.75
False,331.4375,1333.0
False,342.5625,3159.5
False,344.875,3486.0
False,347.1875,3617.5
True,349.484375,4052.25
False,351.84375,4069.0
False,354.15625,4071.5
False,357.140625,1490.75
False,359.5,1499.75
False,1.765625,1511.0
False,11.1875,0.0
False,13.515625,0.0
False,8.21875,3904.25
False,12.90625,3725.25
False,15.390625,2648.75
False,17.75,2677.25
False,20.046875,2711.0
False,22.375,2836.75
False,24.5,5270.0
False,26.84375,5059.75
False,29.1875,5107.0
False,31.546875,4601.75
False,33.921875,4399.25
False,36.28125,4231.75
False,38.65625,4083.5
False,40.984375,3946.0
False,43.34375,3823.0
False,45.71875,3723.75
False,48.046875,3636.25
False,50.40625,3556.75
False,52.765625,3398.75
False,55.109375,3281.0
False,57.453125,3243.25
False,59.6875,3189.5
False,62.015625,3147.75
False,64.375,3124.75
False,66.65625,3241.25
False,69.015625,3193.75
False,71.328125,3168.75
False,73.671875,3162.25
False,75.984375,3159.0
False,78.3125,3159.5
False,80.671875,3179.0
False,83.09375,3177.25
False,85.453125,3189.5
False,87.796875,3205.75
False,90.109375,3243.75
False,92.453125,3275.0
False,94.796875,3311.0
False,97.140625,3348.75
False,99.46875,3312.5
False,101.875,2895.5
False,104.265625,2653.5
False,106.65625,2423.5
False,108.921875,2343.5
False,111.25,2219.0
False,113.71875,1948.0
False,116.046875,1835.0
False,118.40625,1786.0
False,120.828125,1728.25
False,123.140625,1661.75
False,125.515625,1599.25
False,127.875,1520.25
False,130.203125,1519.75
False,254.953125,355.75
False,261.796875,361.5
False,264.53125,363.0
False,266.5625,365.5
False,268.734375,367.75
False,271.171875,370.75
False,273.71875,374.75
False,275.71875,379.75
False,277.9375,385.0
False,280.59375,390.75
False,282.703125,398.0
False,284.953125,406.25
False,287.421875,415.75
False,289.875,402.5
False,296.359375,0.0
False,298.703125,0.0
False,295.6875,539.75
False,298.109375,557.0
False,300.359375,575.25
False,302.453125,597.75
False,304.6875,624.75
False,306.84375,651.5
False,309.109375,684.25
False,311.3125,719.75
False,313.484375,760.75
False,315.703125,808.75
False,317.9375,865.75
False,320.09375,931.75
False,322.34375,1010.75
False,324.734375,1108.0
False,327.046875,1131.5
False,329.390625,1158.5
False,331.5,1348.5
False,344.953125,3494.0
False,347.265625,3619.5
True,349.5625,4058.0
False,351.90625,4070.75
False,354.265625,4075.5
False,357.203125,1491.5
False,359.515625,1500.0
False,1.875,1512.0
False,11.28125,0.0
False,13.609375,0.0
False,8.3125,3899.75
False,12.984375,3725.25
False,15.46875,2654.25
False,17.8125,2638.0
False,20.140625,2722.25
False,22.46875,2825.5
False,24.578125,5281.75
False,26.9375,5009.75
False,29.25,5161.5
False,31.640625,4577.25
False,33.984375,4397.5
False,36.359375,4229.25
False,38.71875,4081.25
False,41.0625,3940.75
False,43.453125,3815.0
False,45.78125,3718.5
False,48.15625,3629.0
False,50.5,3553.75
False,52.828125,3357.25
False,55.1875,3277.5
False,57.53125,3243.75
False,59.765625,3190.0
False,62.109375,3147.75
False,64.4375,3125.25
False,66.75,3222.75
False,69.09375,3195.25
False,71.40625,3170.75
False,73.734375,3156.75
False,76.078125,3159.0
False,78.40625,3155.25
False,80.734375,3178.75
False,83.203125,3179.0
False,85.515625,3191.0
False,87.875,3211.5
False,90.1875,3244.75
False,92.53125,3272.0
False,94.875,3311.0
False,97.203125,3351.0
False,99.5625,3306.25
False,101.96875,2896.25
False,104.375,2636.25
False,106.65625,2418.0
False,109.0,2342.25
False,111.359375,2218.5
False,113.765625,1949.75
False,116.171875,1834.75
False,118.484375,1787.5
False,120.875,1728.5
False,123.21875,1665.25
False,125.609375,1601.5
False,127.953125,1519.5
False,130.3125,1520.0
False,254.828125,364.5
False,262.15625,361.25
False,264.296875,363.25
False,266.765625,365.5
False,268.921875,367.75
False,271.53125,370.75
False,273.765625,375.0
False,276.015625,379.75
False,278.484375,385.25
False,280.53125,391.25
False,282.953125,398.25
False,284.984375,406.5
False,287.515625,413.25
False,289.96875,403.25
False,296.453125,0.0
False,298.78125,0.0
False,295.75,540.0
False,298.015625,557.5
False,300.3125,576.75
False,302.390625,599.25
False,304.625,625.75
False,306.96875,651.75
False,309.1875,686.5
False,311.296875,721.5
False,313.515625,762.5
False,315.703125,811.0
False,318.046875,869.0
False,320.21875,932.5
False,322.4375,1013.25
False,324.796875,1107.75
False,327.109375,1131.0
False,329.421875,1158.5
False,331.640625,1343.75
False,342.765625,2933.5
False,345.03125,3565.25
False,347.34375,3624.5
True,349.640625,4058.0
False,352.0,4068.25
False,354.328125,4078.0
False,357.296875,1490.75
False,359.609375,1500.5
False,1.9375,1511.5
False,11.34375,0.0
False,13.703125,0.0
False,8.390625,3902.0
False,13.0625,3725.25
False,15.5625,2697.0
False,17.890625,2623.25
False,20.21875,2721.25
False,22.53125,2820.0
False,254.65625,352.25
False,261.984375,361.25
False,264.203125,363.25
False,266.59375,365.0
False,268.609375,368.0
False,270.984375,370.5
False,273.265625,374.75
False,275.609375,379.5
False,277.953125,384.25
False,280.109375,390.25
False,282.421875,397.5
False,284.921875,405.75
False,287.234375,415.25
False,289.4375,401.75
False,296.203125,0.0
False,298.53125,0.0
False,295.4375,538.25
False,297.734375,555.25
False,300.015625,573.75
False,302.171875,596.5
False,304.3125,622.75
False,306.6875,649.0
False,308.828125,681.25
False,311.109375,715.75
False,313.359375,756.25
False,315.5,804.0
False,317.765625,861.25
False,319.90625,924.5
False,322.140625,1002.0
False,324.53125,1091.5
False,326.890625,1132.5
False,329.21875,1153.5
False,331.390625,1323.5
False,342.484375,3095.0
False,344.75,3475.25
False,347.0625,3608.0
True,349.359375,4050.75
False,351.6875,4066.0
False,354.046875,4072.25
False,356.984375,1491.0
False,359.296875,1500.25
False,1.6875,1510.75
False,11.0625,0.0
False,13.40625,0.0
False,8.109375,3896.75
False,17.625,2621.5
False,19.921875,2695.0
False,22.25,2766.75
False,26.6875,5069.5
False,29.046875,4982.75
False,31.40625,4602.75
False,33.765625,4407.75
False,36.15625,4251.75
False,38.484375,4097.5
False,40.828125,3958.25
False,43.1875,3840.75
False,45.546875,3727.25
False,47.890625,3636.25
False,50.234375,3565.25
False,52.609375,3458.25
False,54.96875,3288.0
False,57.3125,3242.25
False,59.53125,3190.0
False,61.875,3148.75
False,64.1875,3126.75
False,66.5,3141.0
False,68.84375,3195.75
False,71.171875,3168.25
False,73.5,3162.75
False,75.828125,3155.75
False,78.171875,3158.5
False,80.5,3179.5
False,82.953125,3169.25
False,85.28125,3183.25
False,87.625,3209.5
False,89.921875,3244.25
False,92.265625,3270.5
False,94.625,3316.5
False,96.9375,3341.5
False,99.296875,3330.5
False,101.671875,2899.5
False,104.0625,2708.25
False,106.453125,2455.5
False,108.734375,2343.75
False,111.109375,2220.25
False,113.484375,2029.25
False,115.921875,1843.25
False,118.21875,1780.25
False,120.59375,1759.5
False,122.953125,1655.5
False,125.359375,1596.0
False,127.671875,1533.75
False,130.03125,1515.25
False,254.59375,351.5
False,261.875,361.25
False,264.203125,363.0
False,266.53125,365.0
False,268.453125,368.0
False,270.8125,370.5
False,273.46875,374.75
False,275.609375,379.25
False,278.15625,383.75
False,280.046875,390.0
False,282.53125,397.0
False,284.71875,405.5
False,287.171875,414.5
False,289.5,401.25
False,296.109375,0.0
False,298.453125,0.0
False,295.546875,537.75
False,297.8125,554.0
False,300.109375,573.5
False,302.015625,595.75
False,304.34375,621.75
False,306.625,648.0
False,308.875,680.25
False,311.046875,714.25
False,313.28125,755.5
False,315.4375,802.0
False,317.59375,860.5
False,319.875,922.0
False,322.125,999.25
False,324.53125,1090.25
False,326.75,1132.75
False,329.09375,1152.0
False,331.3125,1314.0
False,340.125,2674.25
False,342.40625,3075.5
False,344.6875,3472.25
False,347.0,3611.75
True,349.28125,4052.25
False,351.625,4063.5
False,353.96875,4076.25
False,356.890625,1491.25
False,359.28125,1500.25
False,1.5625,1510.75
False,10.96875,0.0
False,13.3125,0.0
False,8.015625,3889.5
False,17.515625,2619.75
False,19.84375,2694.75
False,22.1875,2756.0
False,26.625,5071.75
False,28.96875,4971.0
False,31.3125,4620.25
False,33.671875,4411.5
False,36.046875,4249.25
False,38.421875,4099.75
False,40.75,3961.25
False,43.125,3845.0
False,45.453125,3728.0
False,47.8125,3640.75
False,50.171875,3564.5
False,52.515625,3480.25
False,54.890625,3288.5
False,57.203125,3244.75
False,59.46875,3189.0
False,61.796875,3151.0
False,64.109375,3126.75
False,66.4375,3119.0
False,68.75,3196.75
False,71.109375,3168.75
False,73.4375,3164.0
False,75.765625,3156.75
False,78.09375,3158.5
False,80.40625,3166.5
False,82.859375,3181.5
False,85.203125,3183.25
False,87.515625,3208.75
False,89.859375,3245.25
False,92.1875,3271.5
False,94.546875,3317.0
False,96.859375,3340.0
False,99.203125,3341.0
False,101.609375,2900.25
False,104.0,2721.5
False,106.390625,2469.0
False,108.640625,2342.0
False,111.015625,2220.5
False,113.421875,2052.75
False,115.78125,1851.75
False,118.203125,1779.0
False,120.53125,1775.0
False,122.90625,1653.5
False,125.265625,1592.0
False,127.609375,1540.5
False,129.984375,1515.5
False,255.015625,349.75
False,261.578125,361.25
False,263.71875,363.0
False,266.421875,364.75
False,268.484375,368.0
False,270.75,370.25
False,273.234375,374.75
False,275.328125,379.25
False,277.9375,383.5
False,280.296875,389.75
False,282.453125,396.75
False,284.78125,404.75
False,286.875,413.5
False,289.375,401.0
False,296.0,0.0
False,298.34375,0.0
False,295.34375,537.0
False,297.546875,553.0
False,299.796875,573.0
False,301.90625,594.25
False,304.234375,619.75
False,306.390625,646.25
False,308.640625,678.25
False,310.984375,713.75
False,313.0625,753.75
False,315.328125,799.5
False,317.625,857.5
False,319.78125,919.25
False,322.03125,993.5
False,324.34375,1086.25
False,326.640625,1134.0
False,329.046875,1143.0
False,331.140625,1316.75
False,340.0,2651.5
False,342.265625,3069.75
False,344.578125,3474.5
False,346.84375,3614.5
False,349.15625,4051.5
True,351.5,4062.75
False,353.84375,4075.5
False,356.765625,1491.0
False,359.15625,1498.5
False,1.4375,1509.5
False,10.859375,0.0
False,13.203125,0.0
False,7.921875,3890.0
False,17.40625,2613.75
False,19.71875,2689.0
False,22.046875,2765.25
False,26.515625,5087.5
False,28.890625,4280.0
False,31.203125,4627.5
False,33.546875,4419.0
False,35.90625,4252.75
False,38.28125,4111.25
False,40.625,3965.75
False,42.984375,3849.25
False,45.3125,3734.75
False,47.640625,3644.0
False,50.0,3565.25
False,52.359375,3490.0
False,54.734375,3302.75
False,57.078125,3248.5
False,59.3125,3195.25
False,61.65625,3154.75
False,63.984375,3128.0
False,66.34375,3103.5
False,68.640625,3199.5
False,70.984375,3171.0
False,73.28125,3166.0
False,75.625,3157.5
False,77.9375,3156.25
False,80.28125,3166.0
False,82.71875,3182.5
False,85.0625,3185.75
False,87.40625,3212.0
False,89.734375,3246.0
False,92.0625,3267.0
False,94.390625,3313.0
False,96.734375,3342.0
False,99.046875,3378.0
False,101.46875,2914.0
False,103.828125,2710.0
False,106.203125,2508.25
False,108.515625,2331.0
False,110.875,2227.5
False,113.21875,2075.25
False,115.6875,1867.75
False,118.0,1770.75
False,120.375,1796.0
False,122.75,1651.25
False,125.125,1591.25
False,127.421875,1546.25
False,129.78125,1515.25
False,254.90625,351.25
False,261.578125,361.25
False,263.8125,362.25
False,265.921875,364.75
False,268.546875,367.75
False,270.828125,370.25
False,273.203125,374.25
False,275.390625,378.75
False,277.46875,383.5
False,279.84375,389.75
False,282.046875,396.75
False,284.3125,404.25
False,286.875,411.75
False,289.15625,401.25
False,291.25,429.5
False,295.3125,535.25
False,297.609375,552.0
False,299.859375,571.0
False,301.9375,592.75
False,304.046875,618.75
False,306.21875,644.75
False,308.53125,675.75
False,310.734375,711.25
False,312.984375,749.5
False,315.203125,798.25
False,317.328125,853.5
False,319.65625,914.5
False,321.84375,988.25
False,324.1875,1077.25
False,326.546875,1134.5
False,328.84375,1137.75
False,331.0625,1300.5
False,339.84375,2651.5
False,342.125,3070.25
False,344.421875,3482.5
False,346.703125,3615.0
False,348.984375,4050.75
True,351.34375,4057.0
False,353.65625,4073.25
False,356.640625,1491.25
False,359.0,1497.75
False,1.3125,1509.5
False,10.671875,0.0
False,13.03125,0.0
False,7.734375,3885.75
False,17.21875,2606.5
False,19.5625,2679.5
False,21.890625,2782.0
False,23.96875,5390.25
False,26.328125,5098.5
False,28.671875,4865.0
False,31.03125,4650.25
False,33.375,4437.0
False,35.75,4261.5
False,38.09375,4113.0
False,40.453125,3972.0
False,42.8125,3855.75
False,45.140625,3740.25
False,47.5,3663.5
False,49.84375,3567.0
False,52.203125,3494.5
False,54.578125,3291.5
False,56.921875,3252.0
False,59.140625,3199.5
False,61.46875,3160.75
False,63.78125,3127.25
False,66.125,3100.5
False,68.453125,3205.25
False,70.796875,3192.75
False,73.109375,3167.25
False,75.421875,3159.0
False,77.75,3156.75
False,80.09375,3161.75
False,82.546875,3182.0
False,84.890625,3189.0
False,87.203125,3207.25
False,89.5625,3247.0
False,91.875,3262.5
False,94.203125,3310.0
False,96.5625,3339.25
False,98.890625,3395.0
False,101.3125,2917.0
False,103.6875,2697.25
False,106.0625,2570.25
False,108.3125,2325.5
False,110.65625,2226.75
False,113.078125,2070.0
False,115.46875,1868.5
False,117.859375,1763.5
False,120.125,1807.0
False,122.578125,1648.25
False,124.953125,1586.5
False,127.25,1545.0
False,129.65625,1515.5
False,254.53125,351.25
False,261.453125,362.25
False,263.71875,362.5
False,265.78125,364.75
False,268.34375,367.0
False,270.265625,370.5
False,272.5625,374.25
False,275.09375,378.25
False,277.34375,383.25
False,279.578125,389.0
False,281.96875,396.0
False,284.390625,403.5
False,286.6875,412.0
False,289.1875,400.25
False,291.09375,429.75
False,295.046875,533.5
False,297.296875,551.0
False,299.703125,569.75
False,301.671875,591.5
