newscan,angle,distant,quality
0,212.609375,1555.5,27
0,213.875,1578.25,29
0,215.078125,1607.5,28
0,216.28125,1640.0,24
0,217.5,1672.75,28
0,218.734375,1706.75,26
0,219.96875,1744.5,26
0,221.203125,1784.75,23
0,222.390625,1826.25,25
0,223.625,1871.75,26
0,224.84375,1921.0,25
0,226.078125,1968.0,25
0,230.96875,2309.0,18
0,232.171875,2388.25,20
0,233.40625,2472.0,20
0,234.625,2558.75,17
0,235.84375,2658.5,17
0,237.0625,2762.0,17
0,240.765625,2959.5,22
0,242.0,2927.5,27
0,243.25,2902.5,25
0,244.484375,2884.75,24
0,245.71875,2862.5,24
0,246.96875,2846.25,26
0,248.234375,2825.5,26
0,249.484375,2809.0,26
0,250.859375,2792.25,26
0,252.078125,2777.0,23
0,253.359375,2763.75,23
0,254.5625,2756.75,22
0,255.828125,2746.25,22
0,257.0625,2730.75,22
0,258.34375,2721.75,24
0,259.578125,2716.25,24
0,260.828125,2715.5,24
0,262.0625,2715.25,24
0,263.328125,2710.25,22
0,264.5625,2725.0,16
0,265.78125,2729.0,18
0,267.046875,2713.5,24
0,268.28125,2717.75,24
0,269.546875,2718.75,24
0,270.765625,2730.75,23
0,272.046875,2740.5,22
0,273.28125,2747.25,22
0,274.734375,2755.25,22
0,276.0,2770.0,25
0,277.234375,2788.75,25
0,278.5,2801.25,25
0,279.765625,2815.75,25
0,281.015625,2832.0,26
0,282.25,2853.25,25
0,283.5,2872.25,25
0,284.78125,2892.5,25
0,286.03125,2912.5,26
0,287.265625,2948.0,26
0,288.5,3069.0,25
0,289.78125,3107.75,27
0,291.0,3128.25,23
0,292.265625,3164.25,22
0,293.515625,3208.75,23
0,294.765625,3248.75,24
0,296.015625,3296.0,25
0,297.265625,3341.0,25
0,298.640625,3306.25,19
0,299.890625,3359.5,24
0,301.140625,3405.75,23
0,302.40625,3460.0,22
0,303.640625,3515.0,21
0,304.890625,3588.75,18
0,306.140625,3660.0,17
0,307.390625,3744.75,19
0,308.703125,3469.25,24
0,309.984375,3398.0,22
0,311.21875,3325.75,25
0,312.484375,3270.5,29
0,313.765625,3197.0,24
0,315.046875,3140.25,22
0,316.328125,3090.0,24
0,317.59375,3034.0,23
0,318.859375,2981.25,20
0,320.09375,2960.5,19
0,321.34375,3123.5,18
0,345.953125,2429.5,10
0,347.28125,2432.0,10
0,348.5625,2422.75,10
0,349.84375,2419.75,12
1,351.140625,2415.25,12
0,352.390625,2400.5,18
0,353.703125,2402.5,16
0,354.953125,2406.25,13
0,356.25,2404.75,15
0,357.53125,2405.0,13
0,358.78125,2403.75,12
0,0.078125,2418.25,10
0,1.359375,2418.5,9
0,5.09375,2914.5,27
0,6.375,2923.0,27
0,7.625,2946.75,26
0,8.90625,2962.0,23
0,10.1875,2980.0,22
0,11.609375,3003.5,21
0,12.921875,3025.25,21
0,14.203125,3052.0,24
0,15.46875,3078.0,26
0,16.75,3107.5,26
0,18.125,2582.25,19
0,19.46875,2477.75,19
0,20.765625,2370.5,18
0,22.078125,2272.25,19
0,23.375,2179.5,21
0,24.703125,2091.25,20
0,26.0,2040.0,20
0,27.28125,2045.75,22
0,28.5625,2102.0,21
0,31.171875,1931.5,14
0,32.53125,1793.75,21
0,33.828125,1736.75,13
0,35.21875,1739.0,17
0,36.546875,1721.0,14
0,37.890625,1660.75,21
0,39.125,1675.5,17
0,40.453125,1709.25,20
0,41.78125,1583.75,29
0,43.109375,1607.25,19
0,44.34375,1622.5,25
0,45.734375,1441.25,23
0,47.078125,1451.0,21
0,48.359375,1469.75,22
0,49.640625,1472.25,22
0,50.953125,1427.75,20
0,52.234375,1415.5,18
0,53.53125,1442.5,17
0,54.765625,1533.0,24
0,56.03125,1509.25,20
0,57.375,1454.75,19
0,58.796875,1317.0,18
0,60.140625,1307.25,19
0,61.359375,1431.25,20
0,62.640625,1417.25,20
0,63.96875,1392.75,20
0,65.21875,1403.25,15
0,67.28125,802.25,17
0,68.921875,675.75,20
0,70.328125,646.0,17
0,71.703125,625.25,24
0,73.046875,613.0,27
0,74.328125,604.5,26
0,75.703125,597.25,24
0,76.90625,594.25,24
0,78.296875,592.0,25
0,79.546875,591.25,25
0,80.953125,590.25,25
0,82.25,591.5,25
0,83.625,592.0,25
0,85.046875,594.0,24
0,86.34375,596.75,23
0,87.40625,600.25,25
0,88.6875,602.25,26
0,90.125,606.25,25
0,91.328125,617.75,24
0,92.703125,631.75,22
0,93.921875,657.0,12
0,96.171875,743.75,17
0,97.4375,744.5,15
0,102.5625,805.25,12
0,105.71875,1332.25,23
0,107.0625,1337.25,25
0,108.375,1351.75,21
0,109.609375,1390.75,13
0,110.984375,1370.25,27
0,112.265625,1378.25,24
0,113.53125,1418.0,13
0,114.890625,1383.0,25
0,117.4375,1472.5,20
0,118.71875,1475.75,22
0,120.0,1506.0,13
0,121.21875,1648.75,11
0,122.5625,1539.5,20
0,125.234375,1523.75,14
0,127.734375,1660.5,12
0,129.15625,1535.25,12
0,165.0625,1216.5,27
0,166.46875,1210.75,26
0,167.734375,1211.5,26
0,169.09375,1206.5,26
0,170.5625,1050.25,25
0,171.84375,1050.0,26
0,173.046875,1202.0,26
0,174.296875,1199.75,29
0,175.65625,1199.75,26
0,176.953125,1202.75,26
0,178.34375,1203.0,26
0,179.71875,1203.5,26
0,181.0625,1207.5,26
0,182.34375,1211.5,26
0,183.734375,1212.25,26
0,185.03125,1219.75,26
0,186.328125,1222.25,26
0,187.703125,1230.25,24
0,189.03125,1237.25,21
0,190.328125,1246.25,21
0,191.65625,1258.0,21
0,192.953125,1267.25,28
0,194.234375,1277.75,30
0,195.5625,1285.25,30
0,196.90625,1301.75,30
0,198.171875,1311.25,29
0,199.46875,1321.75,29
0,200.859375,1336.75,29
0,202.109375,1352.0,22
0,203.59375,1372.0,27
0,204.921875,1392.75,25
0,206.3125,1409.0,28
0,207.59375,1430.5,28
0,208.875,1451.5,23
0,210.25,1477.0,22
0,211.53125,1533.25,19
0,212.84375,1556.25,28
0,214.1875,1586.25,28
0,215.515625,1620.25,27
0,216.828125,1653.75,24
0,218.078125,1693.75,27
0,219.4375,1728.0,28
0,220.75,1773.75,24
0,222.0625,1815.75,26
0,223.375,1860.25,26
0,224.6875,1911.0,25
0,226.0,1964.75,25
0,231.296875,2325.5,16
0,232.578125,2411.5,19
0,233.921875,2504.75,19
0,235.21875,2610.25,18
0,236.546875,2714.75,17
0,241.84375,2926.75,26
0,243.203125,2903.25,26
0,244.515625,2886.0,24
0,245.875,2862.0,25
0,247.1875,2844.0,25
0,248.546875,2820.75,26
0,249.90625,2806.0,26
0,251.34375,2791.0,26
0,252.71875,2771.75,24
0,254.046875,2757.75,22
0,255.390625,2748.75,22
0,256.734375,2731.0,23
0,258.0625,2724.75,24
0,259.421875,2717.0,24
0,260.796875,2713.0,24
0,262.109375,2712.75,24
0,263.484375,2709.5,21
0,264.8125,2733.75,11
0,266.15625,2712.0,20
0,267.5,2714.75,24
0,268.828125,2718.0,23
0,270.171875,2727.5,23
0,271.515625,2737.75,22
0,272.859375,2747.0,22
0,274.1875,2756.75,22
0,275.71875,2770.5,24
0,277.078125,2778.5,25
0,278.4375,2802.75,26
0,279.796875,2813.25,25
0,281.140625,2832.5,26
0,282.5,2857.0,25
0,283.875,2874.0,23
0,285.203125,2899.0,25
0,286.546875,2923.5,26
0,287.890625,3014.5,21
0,289.21875,3084.75,26
0,290.59375,3122.0,24
0,291.9375,3156.25,22
0,293.28125,3193.5,24
0,294.625,3242.25,23
0,295.984375,3291.25,24
0,298.75,3301.75,22
0,300.109375,3365.5,23
0,301.4375,3422.5,27
0,302.796875,3476.75,23
0,304.140625,3540.5,19
0,305.484375,3614.75,16
0,306.859375,3695.25,19
0,308.234375,3503.25,21
0,309.59375,3442.5,23
0,310.96875,3338.25,24
0,312.34375,3268.25,29
0,313.703125,3202.25,23
0,315.0625,3135.5,21
0,316.421875,3084.75,26
0,317.796875,3038.0,25
0,319.15625,2972.5,20
0,320.484375,3051.25,18
0,345.515625,2436.5,10
0,348.28125,2421.75,9
0,349.6875,2417.75,11
1,351.078125,2416.25,12
0,352.40625,2403.0,17
0,353.8125,2401.75,16
0,355.203125,2402.5,12
0,356.5625,2415.5,13
0,357.921875,2404.0,13
0,359.28125,2409.25,14
0,0.671875,2418.25,10
0,2.03125,2429.5,10
0,4.6875,2913.75,27
0,6.046875,2920.25,26
0,7.40625,2944.75,27
0,8.796875,2963.25,24
0,10.15625,2979.25,21
0,11.6875,3004.25,21
0,13.078125,3030.5,22
0,14.4375,3058.75,24
0,15.8125,3084.25,26
0,17.1875,3113.0,24
0,18.703125,2541.75,20
0,20.125,2426.25,19
0,21.484375,2320.25,19
0,22.9375,2214.5,18
0,24.34375,2113.75,23
0,25.734375,2035.25,20
0,27.109375,2062.25,13
0,28.5,2099.0,22
0,29.828125,2112.0,11
0,31.3125,1860.75,13
0,32.734375,1793.75,24
0,34.125,1728.5,27
0,35.625,1711.25,17
0,37.046875,1751.5,10
0,38.484375,1660.75,22
0,39.796875,1690.5,17
0,41.28125,1591.75,15
0,42.671875,1597.75,18
0,44.0625,1621.75,24
0,45.515625,1444.5,22
0,46.921875,1446.75,21
0,48.296875,1465.5,21
0,49.6875,1472.75,22
0,51.046875,1427.5,21
0,52.53125,1416.75,20
0,53.8125,1462.75,16
0,55.1875,1527.5,27
0,56.625,1477.5,18
0,58.015625,1466.5,20
0,59.609375,1298.0,22
0,60.828125,1418.75,19
0,62.21875,1431.75,24
0,63.671875,1392.0,20
0,65.890625,794.75,15
0,67.703125,661.25,16
0,69.109375,632.75,24
0,70.484375,614.0,26
0,72.09375,601.5,26
0,73.453125,593.25,26
0,74.875,587.75,26
0,76.296875,584.5,22
0,77.75,582.25,23
0,78.96875,583.25,23
0,80.421875,584.0,22
0,81.703125,586.25,22
0,83.203125,590.0,25
0,84.65625,594.0,24
0,86.15625,598.75,24
0,87.40625,605.0,25
0,88.703125,610.75,26
0,90.15625,617.25,25
0,91.5625,633.0,22
0,92.75,652.5,23
0,95.375,758.25,18
0,96.71875,770.0,11
0,97.28125,1301.0,12
0,104.25,1328.25,18
0,105.703125,1333.25,23
0,107.109375,1337.75,24
0,108.515625,1353.25,20
0,109.859375,1381.25,18
0,111.328125,1372.0,27
0,112.71875,1392.0,17
0,114.09375,1404.5,16
0,115.453125,1384.25,24
0,116.84375,1490.75,17
0,118.25,1474.75,22
0,119.59375,1492.5,18
0,120.953125,1629.75,24
0,122.359375,1533.25,26
0,123.734375,1674.0,15
0,125.203125,1536.0,10
0,127.9375,1606.75,13
0,129.421875,1526.25,23
0,163.546875,1228.25,23
0,164.96875,1216.25,26
0,166.4375,1210.75,26
0,167.828125,1211.5,26
0,169.296875,1206.75,26
0,170.796875,1051.5,27
0,172.265625,1065.0,17
0,173.515625,1199.25,29
0,174.875,1199.75,29
0,176.328125,1199.5,29
0,177.71875,1202.5,26
0,179.234375,1202.75,26
0,180.625,1204.75,26
0,182.0,1209.75,26
0,183.421875,1213.5,26
0,184.890625,1216.75,26
0,186.3125,1221.5,26
0,187.734375,1230.5,24
0,189.109375,1237.75,22
0,190.46875,1247.25,21
0,191.9375,1257.0,21
0,193.328125,1268.75,29
0,194.6875,1280.0,30
0,196.09375,1293.25,30
0,197.5,1303.75,30
0,198.984375,1313.75,29
0,200.390625,1331.25,29
0,201.78125,1347.5,27
0,203.28125,1369.0,27
0,204.71875,1388.0,25
0,206.15625,1404.25,28
0,207.5625,1427.0,27
0,208.921875,1451.5,23
0,210.328125,1478.25,22
0,211.765625,1530.5,27
0,213.125,1567.0,28
0,214.53125,1593.5,27
0,215.9375,1630.25,25
0,217.359375,1665.0,28
0,218.734375,1707.5,27
0,220.171875,1748.5,26
0,221.546875,1797.75,25
0,222.9375,1845.75,24
0,224.359375,1898.0,25
0,225.75,1950.75,25
0,231.359375,2328.25,17
0,232.78125,2425.5,20
0,234.15625,2522.25,21
0,235.578125,2634.0,17
0,236.96875,2751.0,16
0,241.21875,2957.5,25
0,242.671875,2916.5,26
0,244.078125,2892.25,26
0,245.5,2866.0,24
0,246.9375,2850.0,27
0,248.390625,2824.0,27
0,249.796875,2803.5,26
0,251.296875,2788.0,25
0,252.75,2764.5,23
0,254.171875,2753.0,22
0,255.609375,2742.0,22
0,257.015625,2738.5,22
0,258.4375,2723.0,23
0,259.890625,2720.75,24
0,261.328125,2714.75,24
0,262.734375,2712.5,24
0,264.203125,2665.75,14
0,265.59375,2693.5,23
0,267.03125,2713.5,24
0,268.4375,2717.75,23
0,269.90625,2722.5,23
0,271.296875,2732.5,21
0,272.75,2743.0,22
0,274.171875,2755.25,22
0,275.796875,2764.5,23
0,277.1875,2783.25,25
0,278.625,2802.5,25
0,280.078125,2819.25,26
0,281.53125,2845.0,25
0,282.953125,2863.25,24
0,284.390625,2888.25,26
0,285.8125,2911.0,27
0,287.25,2949.25,26
0,288.703125,3073.75,27
0,290.09375,3112.5,26
0,291.5625,3139.25,23
0,292.96875,3183.0,23
0,294.40625,3232.75,23
0,295.84375,3288.75,26
0,297.265625,3336.25,25
0,298.765625,3297.0,22
0,300.171875,3360.25,23
0,301.609375,3432.0,24
0,303.046875,3480.75,24
0,304.484375,3556.0,19
0,305.90625,3643.5,16
0,307.34375,3720.25,20
0,308.8125,3467.5,23
0,310.265625,3384.5,23
0,311.703125,3301.25,23
0,313.171875,3229.75,23
0,314.59375,3177.25,23
0,316.0625,3109.25,25
0,317.515625,3045.5,21
0,318.96875,2987.25,19
0,320.390625,2998.75,15
0,346.875,2430.0,10
0,348.3125,2424.75,9
0,349.78125,2409.0,10
1,351.234375,2406.5,12
0,352.671875,2403.5,14
0,354.125,2403.5,15
0,355.609375,2410.0,18
0,357.046875,2406.0,16
0,358.515625,2404.0,13
0,359.96875,2415.75,11
0,4.21875,2910.25,26
0,5.671875,2919.0,27
0,7.125,2941.0,26
0,8.578125,2957.0,26
0,10.015625,2975.0,23
0,11.625,3000.75,21
0,13.09375,3027.0,21
0,14.515625,3061.0,24
0,15.96875,3087.0,27
0,17.4375,3103.75,16
0,19.0,2513.5,19
0,20.515625,2396.25,22
0,22.015625,2284.0,18
0,23.484375,2178.75,20
0,24.984375,2079.0,21
0,26.4375,2046.75,21
0,27.90625,2084.75,22
0,29.359375,2125.0,24
0,30.859375,1948.0,28
0,32.421875,1799.25,13
0,33.828125,1765.0,13
0,35.375,1738.5,13
0,36.859375,1739.0,10
0,38.359375,1659.25,23
0,39.828125,1689.75,17
0,41.390625,1590.5,17
0,42.859375,1599.0,18
0,44.296875,1624.5,25
0,45.84375,1441.0,24
0,47.3125,1452.25,20
0,48.78125,1466.5,22
0,50.25,1476.75,23
0,51.703125,1416.25,17
0,53.15625,1430.5,16
0,54.546875,1537.5,21
0,56.09375,1511.0,21
0,57.53125,1466.5,19
0,59.140625,1309.5,17
0,60.625,1334.5,19
0,62.8125,763.5,11
0,64.359375,760.25,16
0,67.625,652.0,19
0,69.28125,625.0,24
0,70.625,611.0,27
0,72.109375,601.5,26
0,73.78125,594.5,25
0,75.15625,591.25,26
0,76.75,589.75,25
0,78.078125,590.5,26
0,79.625,593.5,25
0,81.0,598.75,25
0,82.421875,604.25,25
0,83.828125,612.5,26
0,85.5625,620.5,24
0,86.875,631.25,25
0,88.21875,643.0,23
0,89.703125,654.0,23
0,91.25,674.25,20
0,97.5,1286.5,28
0,102.578125,817.75,10
0,106.28125,1331.75,28
0,107.8125,1340.25,24
0,110.734375,1371.0,28
0,112.25,1378.0,25
0,113.703125,1416.5,13
0,115.203125,1382.75,27
0,116.5625,1493.75,17
0,118.078125,1470.75,23
0,119.515625,1491.25,19
0,120.921875,1634.0,24
0,122.4375,1529.25,26
0,125.375,1546.0,15
0,128.34375,1570.25,28
0,129.828125,1538.0,17
0,153.359375,677.75,12
0,164.421875,1218.75,20
0,165.859375,1212.5,26
0,167.375,1210.75,26
0,168.859375,1204.75,26
0,170.515625,1055.5,16
0,172.015625,1049.75,26
0,173.390625,1200.5,26
0,174.796875,1199.75,29
0,176.296875,1199.5,29
0,177.828125,1202.0,26
0,179.34375,1203.25,26
0,180.921875,1206.25,26
0,182.40625,1210.75,26
0,183.796875,1213.0,26
0,185.3125,1218.0,26
0,186.796875,1223.0,26
0,188.34375,1235.75,24
0,189.765625,1244.0,22
0,191.3125,1253.5,21
0,192.75,1266.0,29
0,194.28125,1278.0,30
0,195.75,1289.0,30
0,197.21875,1299.75,30
0,198.71875,1314.0,30
0,200.140625,1331.25,30
0,201.65625,1344.0,26
0,203.265625,1368.5,27
0,204.71875,1385.5,25
0,206.28125,1405.5,29
0,207.75,1431.5,23
0,209.21875,1457.75,23
0,210.71875,1485.75,25
0,212.15625,1541.5,29
0,213.65625,1572.75,30
0,215.15625,1607.0,28
0,216.640625,1643.5,25
0,218.0625,1690.5,28
0,219.578125,1730.5,27
0,221.015625,1779.5,24
0,222.53125,1827.25,25
0,224.015625,1882.0,25
0,225.5,1940.0,26
0,231.34375,2328.25,17
0,232.828125,2426.75,20
0,234.3125,2533.0,20
0,235.828125,2643.75,18
0,237.28125,2766.0,13
0,241.75,2942.25,26
0,243.265625,2904.5,27
0,244.75,2880.5,25
0,246.25,2854.0,25
0,247.796875,2830.5,27
0,249.296875,2808.25,26
0,250.859375,2791.75,26
0,252.375,2770.75,25
0,253.875,2758.5,23
0,255.40625,2747.25,22
0,256.890625,2741.0,22
0,258.421875,2725.0,24
0,259.90625,2719.5,24
0,261.4375,2712.0,24
0,262.953125,2710.25,24
0,264.4375,2781.25,25
0,265.9375,2726.5,13
0,267.46875,2714.75,24
0,268.953125,2720.5,24
0,270.484375,2727.0,23
0,272.0,2737.25,22
0,273.484375,2747.0,22
0,275.15625,2760.5,22
0,276.640625,2782.5,26
0,278.171875,2798.25,27
0,279.6875,2812.75,27
0,281.203125,2833.5,26
0,282.703125,2860.0,25
0,284.21875,2884.75,24
0,285.71875,2910.25,28
0,287.21875,2947.25,26
0,288.734375,3076.5,27
0,290.21875,3115.75,26
0,291.75,3145.5,22
0,293.265625,3192.5,24
0,294.765625,3243.75,24
0,296.28125,3300.0,24
0,297.78125,3360.75,26
0,299.34375,3317.75,24
0,300.859375,3389.25,22
0,302.34375,3450.0,22
0,303.859375,3525.0,20
0,305.390625,3607.75,18
0,306.875,3692.0,20
0,308.40625,3480.25,22
0,309.96875,3406.25,19
0,311.46875,3314.25,23
0,313.0,3240.25,21
0,314.53125,3175.75,24
0,316.0625,3108.25,25
0,317.59375,3042.75,21
0,319.109375,2975.0,22
0,320.625,3056.0,18
0,348.484375,2422.25,10
0,350.015625,2416.75,11
1,351.578125,2404.75,15
0,353.09375,2403.75,13
0,354.625,2404.25,15
0,356.171875,2407.0,14
0,357.703125,2404.5,11
0,359.234375,2411.0,15
0,0.75,2423.25,10
0,2.265625,2427.25,10
0,5.25,2919.0,28
0,6.765625,2941.0,26
0,8.296875,2956.25,25
0,9.8125,2974.25,23
0,11.484375,2998.25,20
0,13.03125,3025.75,21
0,14.546875,3062.75,24
0,16.09375,3087.75,27
0,17.609375,3075.75,16
0,19.265625,2500.75,19
0,20.84375,2370.25,19
0,22.390625,2259.25,19
0,23.984375,2141.0,20
0,25.546875,2043.75,21
0,27.09375,2062.25,16
0,28.640625,2100.25,22
0,30.171875,1963.25,14
0,31.796875,1855.0,27
0,33.375,1784.75,25
0,35.0,1730.5,22
0,36.59375,1712.0,17
0,38.109375,1656.5,25
0,39.671875,1685.75,17
0,41.265625,1595.25,13
