newscan,angle,distance,quality

0,7.515625,2946.25,28

0,9.859375,2974.25,25

0,12.296875,3010.75,22

0,14.65625,3059.5,26

0,17.03125,3106.0,26

0,19.5,2502.75,20

0,21.921875,2308.25,21

0,24.359375,2127.75,22

0,26.703125,2047.0,22

0,29.09375,2105.5,22

0,31.484375,1943.5,19

0,33.921875,1793.0,26

0,36.34375,1706.75,28

0,38.765625,1662.25,28

0,41.078125,1719.75,23

0,43.5,1609.5,20

0,45.984375,1445.75,25

0,48.390625,1463.25,23

0,50.71875,1474.75,24

0,53.109375,1418.75,20

0,55.375,1528.25,28

0,57.8125,1458.5,20

0,60.234375,1312.75,19

0,62.515625,1431.0,24

0,64.890625,1394.0,23

0,67.34375,1263.25,16

0,69.703125,1294.75,19

0,72.0,1338.75,25

0,74.34375,1351.5,24

0,76.859375,1188.25,21

0,79.265625,1148.0,17

0,81.640625,1128.0,25

0,86.296875,1266.0,22

0,88.796875,1162.25,21

0,91.0,1301.75,30

0,93.40625,1197.75,22

0,102.90625,1204.25,26

0,105.53125,972.75,16

0,108.0625,865.5,25

0,110.40625,846.25,26

0,113.0,788.0,17

0,115.453125,722.75,16

0,117.921875,728.0,16

0,119.9375,826.25,23

0,126.15625,1608.75,17

0,128.53125,1571.5,29

0,166.625,1212.0,28

0,168.953125,1204.75,28

0,171.546875,1053.0,32

0,173.703125,1200.5,29

0,176.015625,1199.25,30

0,178.46875,1200.5,28

0,180.734375,1204.5,28

0,183.09375,1212.0,28

0,185.46875,1220.5,28

0,187.828125,1229.5,26

0,190.1875,1244.25,23

0,192.453125,1259.75,22

0,194.796875,1280.0,31

0,197.15625,1298.5,31

0,199.5,1321.0,31

0,201.890625,1344.0,28

0,204.21875,1374.5,29

0,206.578125,1408.75,30

0,208.9375,1445.5,25

0,213.578125,1568.5,31

0,215.9375,1620.5,28

0,218.234375,1685.0,30

0,220.5625,1749.75,27

0,222.875,1834.25,27

0,225.21875,1918.25,25

0,232.078125,2358.5,19

0,234.390625,2515.5,20

0,236.71875,2704.0,17

0,241.375,2958.25,25

0,243.734375,2905.25,28

0,246.078125,2866.0,25

0,248.4375,2828.75,28

0,250.828125,2797.5,28

0,253.15625,2769.0,25

0,255.53125,2750.5,24

0,257.859375,2730.75,25

0,260.25,2718.0,26

0,262.609375,2713.75,26

0,264.96875,2744.75,14

0,267.296875,2716.0,24

0,269.671875,2720.75,26

0,272.015625,2739.5,24

0,274.375,2756.25,24

0,276.796875,2777.25,26

0,279.140625,2807.25,28

0,281.515625,2842.25,28

0,283.859375,2873.75,26

0,286.203125,2914.25,28

0,288.515625,3065.5,27

0,290.90625,3122.0,26

0,293.25,3186.25,26

0,295.609375,3262.75,28

0,300.234375,3360.75,23

0,302.59375,3453.75,21

0,304.9375,3576.5,20

0,307.25,3704.5,21

0,309.65625,3439.75,26

0,312.015625,3301.75,24

0,314.390625,3189.25,25

0,316.765625,3087.75,27

0,319.140625,2999.5,21

0,321.484375,3105.5,20

0,347.671875,2427.0,10

1,350.0625,2418.25,11

0,352.421875,2406.5,14

0,354.765625,2403.5,15

0,357.125,2404.0,15

0,359.515625,2408.0,14

0,1.828125,2424.75,10

0,6.46875,2925.5,28

0,8.828125,2958.25,27

0,11.25,2992.25,22

0,13.625,3035.25,25

0,15.953125,3079.75,28

0,18.453125,2586.5,19

0,20.84375,2389.5,21

0,23.234375,2210.5,18

0,25.640625,2048.0,22

0,28.046875,2072.5,23

0,30.390625,1963.25,13

0,32.875,1794.75,20

0,35.28125,1730.75,21

0,37.65625,1759.5,11

0,40.046875,1689.25,19

0,42.46875,1591.75,24

0,44.796875,1626.5,28

0,47.296875,1446.5,23

0,49.671875,1471.0,24

0,52.03125,1416.0,20

0,54.3125,1536.75,19

0,56.734375,1463.25,19

0,59.21875,1314.25,18

0,61.4375,1439.0,21

0,63.859375,1388.75,23

0,66.234375,1396.5,27

0,68.671875,1264.75,16

0,70.96875,1335.5,21

0,73.34375,1355.0,24

0,75.796875,1204.0,26

0,78.1875,1174.25,17

0,80.59375,1125.75,28

0,82.984375,1157.0,12

0,85.265625,1266.5,28

0,87.703125,1165.25,19

0,89.96875,1283.5,9

0,92.3125,1290.25,9

0,104.4375,1014.0,17

0,106.875,902.5,20

0,109.421875,850.5,26

0,111.78125,845.0,23

0,114.453125,734.25,12

0,116.6875,721.25,17

0,119.109375,750.75,10

0,121.296875,807.75,25

0,127.453125,1638.75,15

0,129.859375,1527.0,24

0,165.515625,1214.5,29

0,167.84375,1211.0,28

0,170.25,1203.75,28

0,172.546875,1212.0,12

0,174.96875,1200.5,28

0,177.328125,1200.25,28

0,179.671875,1204.25,28

0,182.015625,1207.75,28

0,184.390625,1213.25,28

0,186.71875,1223.0,28

0,189.09375,1236.5,23

0,191.421875,1252.5,22

0,193.765625,1269.75,30

0,196.125,1289.25,31

0,198.484375,1310.75,31

0,200.8125,1331.5,31

0,203.15625,1363.0,29

0,205.53125,1395.75,30

0,207.84375,1430.5,30

0,210.15625,1470.25,24

0,212.53125,1542.5,31

0,214.875,1593.0,28

0,217.203125,1654.0,25

0,219.53125,1723.0,30

0,221.859375,1795.75,27

0,224.171875,1877.5,28

0,226.453125,1966.5,26

0,231.0,2297.25,10

0,233.296875,2443.0,20

0,235.640625,2620.5,17

0,242.640625,2921.75,27

0,245.0,2884.75,26

0,247.375,2845.75,27

0,249.734375,2809.75,28

0,252.09375,2782.75,26

0,254.4375,2757.75,24

0,256.8125,2741.25,24

0,259.171875,2724.25,26

0,261.53125,2714.75,26

0,263.859375,2712.5,21

0,266.234375,2734.25,13

0,268.609375,2717.25,26

0,270.9375,2728.25,24

0,273.3125,2746.5,24

0,275.6875,2765.75,24

0,278.046875,2791.75,27

0,280.40625,2821.5,28

0,282.765625,2858.25,26

0,285.125,2898.25,29

0,287.484375,2946.75,27

0,289.796875,3104.25,27

0,292.15625,3158.25,23

0,294.515625,3229.75,24

0,296.875,3311.5,24

0,299.1875,3306.25,24

0,301.53125,3408.0,24

0,303.875,3520.25,22

0,306.203125,3637.25,16

0,308.59375,3489.25,22

0,310.953125,3369.25,23

0,313.328125,3243.75,23

0,315.671875,3131.5,24

0,318.046875,3044.25,27

0,320.421875,2956.75,21

0,346.640625,2429.5,10

0,349.0,2427.5,10

1,351.34375,2406.5,14

0,353.734375,2405.0,16

0,356.0625,2400.75,14

0,358.453125,2407.75,13

0,0.8125,2421.0,12

0,5.421875,2915.75,29

0,7.78125,2948.75,28

0,10.125,2973.75,25

0,12.578125,3018.75,23

0,14.921875,3064.0,27

0,17.28125,3108.25,27

0,19.765625,2473.5,20

0,22.171875,2290.0,20

0,24.5625,2116.25,23

0,26.984375,2051.0,22

0,29.3125,2115.75,25

0,31.796875,1858.75,20

0,34.171875,1764.25,16

0,36.609375,1712.75,22

0,38.96875,1670.0,24

0,41.34375,1722.5,12

0,43.765625,1618.0,21

0,46.28125,1443.25,26

0,48.578125,1464.25,24

0,50.984375,1471.5,24

0,53.359375,1427.75,18

0,55.65625,1527.0,28

0,58.0625,1466.75,21

0,60.515625,1317.0,20

0,62.8125,1418.75,22

0,65.1875,1394.75,21

0,67.65625,1255.5,17

0,69.953125,1303.75,18

0,72.328125,1344.0,23

0,74.609375,1347.75,28

0,77.1875,1186.75,20

0,79.609375,1135.75,19

0,82.0,1131.25,21

0,84.1875,1251.5,11

0,86.59375,1266.5,17

0,88.984375,1173.5,17

0,91.21875,1301.25,30

0,93.6875,1194.0,25

0,103.109375,1201.0,26

0,105.84375,945.5,11

0,108.328125,864.5,25

0,110.65625,845.75,26

0,113.203125,789.5,17

0,115.65625,721.5,18

0,118.09375,731.75,15

0,120.265625,825.5,23

0,126.453125,1597.0,13

0,128.828125,1567.5,29

0,153.59375,678.0,13

0,164.453125,1223.0,13

0,166.796875,1212.25,28

0,169.203125,1205.25,28

0,171.734375,1049.25,28

0,173.90625,1200.5,28

0,176.328125,1199.25,30

0,178.65625,1202.5,28

0,180.984375,1204.75,28

0,183.3125,1211.75,28

0,185.671875,1220.5,28

0,188.09375,1230.5,26

0,190.4375,1245.25,23

0,192.734375,1264.75,22

0,195.109375,1280.75,31

0,197.40625,1301.75,31

0,199.734375,1322.25,31

0,202.109375,1347.75,28

0,204.546875,1381.5,29

0,206.828125,1410.75,30

0,209.15625,1451.25,25

0,213.8125,1571.5,31

0,216.203125,1624.25,27

0,218.515625,1689.5,30

0,220.84375,1760.0,26

0,223.1875,1840.25,26

0,225.515625,1925.5,27

0,232.3125,2373.25,19

0,234.640625,2537.0,20

0,236.953125,2722.25,16

0,241.625,2952.5,27

0,243.984375,2900.25,28

0,246.359375,2861.25,25

0,248.75,2824.0,28

0,251.078125,2794.25,28

0,253.453125,2764.5,25

0,255.796875,2745.25,24

0,258.171875,2727.5,26

0,260.5,2717.75,26

0,262.890625,2712.0,26

0,265.265625,2699.5,20

0,267.59375,2714.5,25

0,269.9375,2720.5,25

0,272.296875,2739.5,24

0,274.734375,2756.25,24

0,277.078125,2776.5,26

0,279.4375,2809.0,28

0,281.765625,2843.25,27

0,284.109375,2880.5,26

0,286.484375,2917.0,27

0,288.828125,3072.5,27

0,291.171875,3127.75,25

0,293.53125,3194.5,26

0,295.875,3272.5,27

0,300.53125,3371.0,24

0,302.90625,3469.75,23

0,305.21875,3590.0,20

0,307.578125,3724.75,20

0,309.96875,3442.5,24

0,312.359375,3291.75,26

0,314.703125,3183.0,26

0,317.0625,3075.25,26

0,319.4375,2986.75,19

0,321.796875,3122.5,17

0,345.71875,2438.5,10

0,348.0,2424.5,10

1,350.375,2415.0,12

0,352.75,2402.0,16

0,355.09375,2404.25,16

0,357.453125,2406.25,14

0,359.828125,2414.75,14

0,2.171875,2420.0,10

0,4.4375,2907.0,27

0,6.796875,2938.5,28

0,9.171875,2959.5,27

0,11.59375,3001.25,22

0,13.96875,3046.25,25

0,16.3125,3089.25,27

0,18.78125,2555.0,18

0,21.171875,2361.5,18

0,23.578125,2186.75,21

0,26.03125,2041.5,21

0,28.375,2092.5,23

0,30.765625,1951.25,24

0,33.21875,1792.25,27

0,35.59375,1738.75,14

0,38.015625,1662.0,18

0,40.375,1702.5,19

0,42.796875,1594.5,20

0,45.15625,1634.25,14

0,47.65625,1452.25,23

0,49.984375,1474.75,24

0,52.375,1415.5,20

0,54.71875,1537.5,22

0,57.109375,1472.25,21

0,59.53125,1307.75,17

0,61.859375,1436.0,23

0,64.171875,1392.75,21

0,66.609375,1395.25,26

0,69.046875,1275.25,17

0,71.359375,1339.5,23

0,73.734375,1354.0,24

0,76.21875,1200.0,24

0,78.546875,1165.0,15

0,81.0625,1125.75,28

0,83.3125,1174.0,9

0,85.65625,1268.25,30

0,88.03125,1158.25,30

0,90.3125,1302.0,17

0,92.703125,1223.5,11

0,102.140625,1253.5,11

0,104.78125,994.0,19

0,107.359375,884.25,17

0,109.734375,849.75,25

0,112.296875,752.0,17

0,114.828125,731.25,15

0,117.265625,721.25,18

0,125.546875,1559.25,12

0,127.875,1649.5,14

0,130.296875,1542.75,17

0,152.703125,693.0,9

0,163.5625,1221.25,21

0,165.921875,1214.25,28

0,168.296875,1209.5,28

0,170.875,1052.75,24

0,173.03125,1200.25,28

0,175.328125,1199.75,31

0,177.75,1202.0,28

0,180.046875,1203.75,28

0,182.453125,1208.25,28

0,184.8125,1214.5,28

0,187.09375,1223.75,28

0,189.453125,1238.0,23

0,191.84375,1253.5,22

0,194.171875,1275.75,31

0,196.53125,1293.0,31

0,198.890625,1312.75,31

0,201.234375,1336.75,31

0,203.609375,1365.75,29

0,205.921875,1398.5,30

0,208.3125,1437.5,25

0,210.640625,1478.5,24

0,212.953125,1550.25,30

0,215.28125,1605.25,30

0,217.609375,1664.25,30

0,219.921875,1733.25,29

0,222.234375,1806.5,28

0,224.578125,1895.25,28

0,226.84375,1985.0,24

0,231.421875,2320.75,20

0,233.75,2471.75,20

0,236.078125,2651.75,19

0,243.078125,2915.75,28

0,245.4375,2873.75,26

0,247.796875,2841.25,29

0,250.171875,2803.75,28

0,252.546875,2777.25,26

0,254.875,2755.25,24

0,257.28125,2733.0,24

0,259.609375,2719.0,26

0,261.96875,2714.5,26

0,264.328125,2689.0,19

0,266.671875,2721.5,23

0,269.015625,2717.75,25

0,271.40625,2729.5,25

0,273.75,2748.75,24

0,276.15625,2769.25,25

0,278.53125,2797.5,27

0,280.875,2826.0,28

0,283.234375,2864.25,26

0,285.578125,2904.5,29

0,287.9375,2953.25,25

0,290.28125,3108.25,27

0,292.625,3170.0,24

0,294.96875,3244.25,25

0,297.3125,3331.0,26

0,299.625,3326.75,27

0,302.0,3433.5,25

0,304.34375,3542.75,21

0,306.65625,3676.0,20

0,309.0625,3472.0,26

0,311.40625,3337.25,24

0,313.78125,3222.0,26

0,316.140625,3112.5,26

0,318.53125,3029.25,22

0,320.859375,3042.5,17

0,347.125,2431.0,10

1,349.484375,2416.25,9

0,351.828125,2404.5,15

0,354.1875,2403.75,14

0,356.5625,2402.0,15

0,358.90625,2416.75,13

0,1.28125,2421.0,10

0,5.875,2920.75,29

0,8.25,2953.75,27

0,10.703125,2985.0,21

0,13.03125,3026.75,25

0,15.40625,3074.25,28

0,17.78125,3087.75,17

0,20.28125,2437.75,20

0,22.65625,2257.25,20

0,25.09375,2088.75,22

0,27.484375,2053.0,21

0,29.8125,2123.0,28

0,32.3125,1856.25,30

0,34.71875,1728.25,30

0,37.09375,1736.0,10

0,39.484375,1674.0,18

0,41.890625,1583.25,31

0,44.296875,1622.5,24

0,46.75,1444.25,25

0,49.09375,1466.25,24

0,51.5,1426.5,19

0,53.890625,1442.25,18

0,56.1875,1520.25,22

0,58.5625,1465.25,21

0,60.90625,1407.75,14

0,63.296875,1391.5,20

0,65.65625,1396.25,24

0,68.09375,1256.5,16

0,70.484375,1322.25,19

0,72.765625,1358.5,23

0,75.28125,1210.0,19

0,77.6875,1183.25,18

0,80.109375,1132.25,24

0,82.453125,1141.75,15

0,84.734375,1265.75,16

0,87.109375,1257.25,9

0,89.5,1190.25,10

0,91.734375,1305.5,21

0,94.265625,1194.5,29

0,103.859375,1038.0,19

0,106.453125,906.75,26

0,108.859375,854.0,23

0,111.28125,845.5,25

0,113.921875,741.0,12

0,116.1875,721.0,18

0,118.53125,738.25,12

0,120.8125,814.5,17

0,232.34375,2375.0,19

0,234.65625,2539.5,20

0,236.984375,2726.0,17

0,241.65625,2953.75,27

0,244.03125,2899.75,28

0,246.375,2861.25,25

0,248.765625,2824.0,28

0,251.109375,2794.25,28

0,253.46875,2765.25,25

0,255.84375,2747.25,24

0,258.203125,2727.75,26

0,260.5625,2716.5,26

0,262.921875,2713.75,26

0,265.28125,2700.5,18

0,267.625,2715.5,25

0,269.9375,2721.25,25

0,272.3125,2741.0,24

0,274.734375,2757.75,24

0,277.09375,2778.75,26

0,279.46875,2811.25,28

0,281.796875,2843.5,27

0,284.15625,2880.75,26

0,286.515625,2918.5,27

0,288.84375,3073.0,27

0,291.1875,3130.5,25

0,293.53125,3198.0,25

0,295.890625,3272.5,27

0,300.578125,3370.25,24

0,302.90625,3469.75,24

0,305.25,3591.25,20

0,307.578125,3718.25,20

0,309.984375,3441.5,24

0,312.34375,3288.75,26

0,314.703125,3182.0,26

0,317.078125,3075.25,26

0,319.46875,2978.25,22

0,321.8125,3123.0,16

0,348.015625,2430.0,11

1,350.40625,2416.0,12

0,352.734375,2400.5,15

0,355.09375,2403.25,16

0,357.5,2405.25,15

0,359.828125,2409.25,14

0,2.203125,2413.5,10

0,4.453125,2905.75,27

0,6.8125,2938.5,28

0,9.171875,2959.5,26

0,11.59375,3001.25,22

0,13.953125,3045.0,25

0,16.328125,3087.25,27

0,18.75,2551.75,18

0,21.171875,2360.25,18

0,23.578125,2184.25,20

0,26.046875,2041.25,20

0,28.359375,2085.75,23

0,30.78125,1951.25,24

0,33.21875,1786.75,26

0,35.609375,1739.75,15

0,38.0,1661.5,19

0,40.359375,1703.0,18

0,42.84375,1595.75,20

0,45.171875,1637.25,14

0,47.65625,1452.25,22

0,49.984375,1475.0,24

0,52.4375,1414.75,19

0,54.71875,1534.0,23

0,57.0625,1476.75,20

0,59.546875,1307.5,18

0,61.84375,1432.75,24

0,64.171875,1388.25,22

0,66.53125,1396.5,27

0,68.984375,1281.0,17

0,71.34375,1339.25,22

0,73.671875,1354.0,24

0,76.203125,1202.5,24

0,78.640625,1165.25,16

0,81.046875,1126.25,29

0,83.296875,1179.0,10

0,85.609375,1268.5,30

0,88.0625,1158.25,31

0,90.296875,1302.25,16

0,92.765625,1223.5,11

0,102.15625,1253.75,10

0,104.84375,995.25,21

0,107.4375,885.75,19

0,109.765625,847.75,25

0,112.40625,752.0,17

0,114.6875,731.5,15

0,117.140625,720.75,18

0,125.515625,1559.5,12

0,127.859375,1649.5,14

0,130.234375,1538.25,17

0,152.5625,693.0,10

0,163.53125,1221.0,20

0,165.90625,1214.0,28

0,168.234375,1209.75,28

0,170.796875,1059.5,21

0,173.0,1200.25,29

0,175.375,1199.75,28

0,177.703125,1202.25,28

0,180.109375,1203.75,28

0,182.40625,1208.25,28

0,184.78125,1214.5,28

0,187.078125,1223.75,28

0,189.484375,1237.75,23

0,191.828125,1255.75,22

0,194.15625,1275.75,31

0,196.515625,1293.0,31

0,198.8125,1313.0,31

0,201.203125,1336.75,31

0,203.59375,1365.5,29

0,205.953125,1398.0,30

0,208.25,1437.5,25

0,210.5625,1478.5,24

0,212.921875,1550.5,30

0,215.21875,1605.0,30

0,217.609375,1664.0,30

0,219.921875,1732.75,29

0,222.25,1805.0,28

0,224.578125,1894.0,28

0,226.828125,1984.75,24

0,231.390625,2318.5,20

0,233.734375,2468.25,20

0,236.0625,2645.75,18

0,243.046875,2915.5,28

0,245.40625,2872.25,26

0,247.78125,2842.75,28

0,250.140625,2804.25,28

0,252.53125,2775.75,26

0,254.890625,2755.5,24

0,257.203125,2739.25,24

0,259.59375,2720.0,26

0,261.953125,2714.5,26

0,264.3125,2692.25,14

0,266.65625,2720.75,23

0,269.015625,2719.0,25

0,271.359375,2728.5,25

0,273.71875,2748.0,24

0,276.109375,2769.75,25

0,278.453125,2797.25,27

0,280.828125,2826.75,28

0,283.171875,2863.25,26

0,285.546875,2905.25,29

0,287.90625,2954.5,25

0,290.25,3111.0,27

0,292.59375,3169.5,24

0,294.921875,3245.25,26

0,297.296875,3329.25,26

0,299.59375,3327.75,26

0,301.953125,3431.25,25

0,304.296875,3536.75,21

0,306.625,3673.25,20

0,308.984375,3472.75,26

0,311.375,3338.75,25

0,313.75,3225.25,26

0,316.09375,3115.75,26

0,318.5,3027.0,23

0,320.859375,3028.75,17

0,347.0625,2430.25,10

0,349.421875,2422.5,10

1,351.8125,2405.25,14

0,354.171875,2399.75,14

0,356.515625,2404.0,15

0,358.84375,2408.75,14

0,1.21875,2422.5,11

0,5.828125,2920.75,29

0,8.21875,2953.25,27

0,10.625,2978.75,24

0,12.96875,3025.0,24

0,15.34375,3072.5,28

0,17.703125,3107.0,19

0,20.203125,2439.5,19

0,22.625,2262.25,21

0,25.046875,2091.75,22

0,27.375,2059.75,19

0,29.75,2124.0,26

0,32.21875,1856.5,30

0,34.640625,1724.25,31

0,37.03125,1734.75,10

0,39.453125,1674.0,20

0,41.84375,1583.0,29

0,44.21875,1622.0,24

0,46.671875,1444.5,25

0,49.0625,1465.75,24

0,51.421875,1427.0,18

0,53.8125,1440.75,18

0,56.0625,1522.5,23

0,58.46875,1465.5,22

0,60.875,1379.0,12

0,63.234375,1393.0,19

0,65.5625,1396.0,25

0,68.109375,1255.0,18

0,70.375,1323.0,20

0,72.75,1358.5,22

0,75.09375,1358.75,14

0,77.65625,1182.25,19

0,80.0625,1131.0,22

0,82.421875,1142.0,16

0,84.578125,1264.5,15

0,87.03125,1254.25,10

0,89.453125,1189.5,11

0,91.703125,1297.75,23

0,94.203125,1192.25,28

0,103.734375,1036.0,19

0,106.296875,909.25,26

0,108.71875,855.5,21

0,111.15625,845.5,25

0,113.734375,744.25,12

0,116.21875,720.0,18

0,118.515625,737.75,12

0,120.578125,818.0,16

0,129.265625,1561.0,20

0,167.28125,1211.75,28

0,169.671875,1204.25,28

0,172.15625,1050.75,27

0,174.40625,1199.25,31

0,176.734375,1200.25,28

0,179.109375,1203.5,28

0,181.5,1205.0,28

0,183.75,1211.75,28

0,186.171875,1221.0,28

0,188.515625,1234.5,25

0,190.875,1247.5,22

0,193.15625,1267.25,30

0,195.5625,1285.0,31

0,197.890625,1303.25,31

0,200.21875,1329.0,31

0,202.515625,1353.75,24

0,204.9375,1385.5,27

0,207.296875,1419.75,30

0,209.625,1459.25,25

0,211.921875,1532.5,24

0,214.234375,1583.25,30

0,216.578125,1639.0,27

0,218.90625,1708.0,28

0,221.265625,1777.75,25

0,223.609375,1857.25,28

0,225.90625,1943.0,27

0,232.734375,2403.0,21

0,235.0625,2572.75,18

0,237.390625,2761.75,16

0,242.0625,2943.0,27

0,244.453125,2893.75,27

0,246.8125,2852.25,27

0,249.140625,2818.5,28

0,251.5,2791.0,28

0,253.875,2761.75,24

0,256.25,2744.5,24

0,258.609375,2725.0,26

0,260.96875,2714.75,26

0,263.3125,2709.25,24

0,265.671875,2699.25,19

0,268.046875,2713.75,26

0,270.375,2725.75,25

0,272.734375,2744.5,24

0,275.140625,2760.25,24

0,277.5,2787.5,27

0,279.859375,2816.5,28

0,282.203125,2850.5,27

0,284.5625,2891.75,28

0,286.90625,2926.25,28

0,289.234375,3082.5,29

0,291.59375,3141.25,24

0,293.9375,3208.25,24

0,296.296875,3295.0,26

0,300.953125,3387.75,24

0,303.28125,3484.25,24

0,305.65625,3610.25,18

0,308.0,3751.25,21

0,310.390625,3398.0,24

0,312.75,3277.0,30

0,315.125,3170.0,22

0,317.484375,3060.5,26

0,319.875,2953.25,25

0,346.125,2436.75,10

0,348.390625,2421.75,9

1,350.765625,2412.0,12

0,353.171875,2402.5,14

0,355.5,2404.5,16

0,357.84375,2406.25,14

0,0.234375,2418.0,12

0,2.578125,2425.0,10

0,4.828125,2910.25,28

0,7.203125,2941.0,28

0,9.5625,2969.5,26

0,11.953125,3009.5,23

0,14.34375,3054.25,25

0,16.703125,3100.0,28

0,19.171875,2521.25,20

0,21.5625,2328.25,19

0,23.984375,2153.75,23

0,26.40625,2041.0,22

0,28.78125,2100.25,22

0,31.171875,1949.0,29

0,33.578125,1792.0,28

0,36.046875,1709.5,24

0,38.421875,1661.0,26

0,40.78125,1709.25,21

0,43.15625,1605.0,18

0,45.625,1453.25,20

0,48.03125,1454.0,23

0,50.390625,1475.5,24

0,52.734375,1417.25,20

0,55.109375,1529.5,25

0,57.453125,1458.75,21

0,59.875,1307.75,18

0,62.140625,1435.75,24

0,64.546875,1393.5,22

0,67.015625,1267.0,17

0,69.359375,1285.5,18

0,71.734375,1338.25,24

0,74.046875,1352.5,24

0,76.546875,1195.75,21

0,78.96875,1156.5,15

0,81.421875,1126.5,28

0,85.953125,1267.75,27

0,88.4375,1158.25,28

0,90.640625,1298.25,26

0,93.078125,1208.25,17

0,102.59375,1212.75,20

0,105.265625,980.5,21

0,107.671875,869.5,24

0,110.09375,846.5,26

0,112.65625,754.0,15

0,115.046875,728.0,16

0,117.53125,723.75,17

0,119.578125,825.0,22

0,125.8125,1598.0,17

0,128.1875,1594.25,17

0,130.515625,1695.0,12

0,163.875,1228.0,24

0,166.234375,1213.75,28

0,168.640625,1204.75,28

0,171.140625,1052.25,32

0,173.328125,1202.0,29

0,175.703125,1199.75,28

0,178.046875,1199.5,30

0,180.375,1203.75,28

0,182.78125,1211.25,28

0,185.046875,1215.25,28

0,187.421875,1226.75,28

0,189.75,1240.5,23

0,192.15625,1257.25,22

0,194.484375,1276.5,31

0,196.859375,1296.0,31

0,199.109375,1314.5,31

0,201.5,1338.25,28

0,203.84375,1371.75,29

0,206.265625,1404.0,30

0,208.53125,1443.25,25

0,210.875,1485.75,26

0,213.1875,1560.75,30

0,215.578125,1608.75,30

0,217.875,1671.75,30

0,220.1875,1741.75,28

0,222.515625,1817.5,27

0,224.875,1904.25,26

0,227.09375,1995.75,24

0,231.71875,2334.0,20

0,234.0,2490.75,20

0,236.328125,2669.25,19

0,240.984375,2956.75,17

0,243.359375,2908.5,29

0,245.734375,2867.0,27

0,248.0625,2829.5,28

0,250.4375,2802.75,28

0,252.796875,2773.75,26

0,255.15625,2755.25,24

0,257.515625,2730.25,26

0,259.890625,2723.5,26

0,262.234375,2716.25,26

0,264.5625,2703.5,14

0,266.90625,2717.75,25

0,269.28125,2720.5,26

0,271.671875,2737.25,24

0,274.0,2753.75,24

0,276.40625,2774.0,25

0,278.75,2802.5,27

0,281.109375,2828.0,28

0,283.453125,2865.25,25

0,285.8125,2910.25,28

0,288.15625,3004.75,19

0,290.515625,3114.25,26

0,292.875,3174.25,25

0,295.203125,3253.75,27

0,297.5625,3338.25,26

0,299.859375,3335.25,26

0,302.21875,3439.75,23

0,304.5625,3545.75,21

0,306.90625,3681.75,19

0,309.265625,3460.75,23

0,311.65625,3324.0,25

0,314.03125,3209.0,25

0,316.390625,3109.25,27

0,318.765625,3013.25,22

0,321.125,3067.5,20

0,347.296875,2427.0,10

1,349.671875,2415.25,10

0,352.0625,2402.25,16

0,354.375,2403.5,14

0,356.75,2406.75,14

0,359.109375,2413.0,12

0,1.484375,2418.0,10

0,6.109375,2921.75,28

0,8.453125,2953.25,27

0,10.890625,2991.0,21

0,13.21875,3030.25,25

0,15.59375,3077.0,29

0,17.953125,3071.25,13

0,20.46875,2423.25,21

0,22.859375,2240.75,20

0,25.3125,2071.25,23

0,27.640625,2049.75,22

0,29.984375,2120.25,26

0,32.484375,1853.0,25

0,34.890625,1728.25,30

0,37.25,1747.0,10

0,39.65625,1678.0,19

0,42.078125,1582.75,30

0,44.46875,1621.5,25

0,46.875,1445.5,24

0,49.234375,1466.5,24

0,51.6875,1418.5,20

